n_policy,pack_PPO_Ant1_relative_perc_criteria_best,pack_PPO_Ant2_relative_perc_criteria_best,pack_PPO_Ant3_relative_perc_criteria_best,pack_PPO_Ant4_relative_perc_criteria_best,pack_PPO_Ant5_relative_perc_criteria_best,pack_PPO_Ant6_relative_perc_criteria_best,pack_PPO_Ant7_relative_perc_criteria_best,pack_PPO_Ant8_relative_perc_criteria_best,pack_PPO_Ant9_relative_perc_criteria_best,pack_PPO_Ant10_relative_perc_criteria_best,pack_PPO_Ant11_relative_perc_criteria_best,pack_PPO_Ant12_relative_perc_criteria_best,pack_PPO_Ant13_relative_perc_criteria_best,pack_PPO_Ant14_relative_perc_criteria_best,pack_PPO_Ant15_relative_perc_criteria_best,pack_PPO_Ant16_relative_perc_criteria_best,pack_PPO_Ant17_relative_perc_criteria_best,pack_PPO_Ant18_relative_perc_criteria_best,pack_PPO_Ant19_relative_perc_criteria_best,pack_PPO_Ant20_relative_perc_criteria_best,pack_PPO_Ant21_relative_perc_criteria_best,pack_PPO_Ant22_relative_perc_criteria_best,pack_PPO_Ant23_relative_perc_criteria_best,pack_PPO_Ant24_relative_perc_criteria_best,pack_PPO_Ant25_relative_perc_criteria_best,pack_PPO_Ant26_relative_perc_criteria_best,pack_PPO_Ant27_relative_perc_criteria_best,pack_PPO_Ant28_relative_perc_criteria_best,pack_PPO_Ant29_relative_perc_criteria_best,pack_PPO_Ant30_relative_perc_criteria_best
227,1.0,1.0,0.8354577588679363,0.968268669529322,0.820988195215465,0.8011835219337775,0.8793892755798763,1.0,0.9542596872252508,1.0,0.988008569293361,0.7635908998061248,0.879116170115092,0.965604258641334,0.8434881078734747,0.7422727768559363,0.8251687476043462,0.9437974003899002,0.8783522145756104,0.7366056980602811,0.9816733097114456,0.8202225874976152,0.9762949675388864,0.8310548583681163,1.0,0.9172399291825474,0.8725797370734918,0.955869215623474,0.9763987547202734,0.8320762534888673
228,0.9927076408659724,1.0,0.8247705501356465,0.8998852667862111,0.837189775827795,0.8213931891157366,0.8835733761383988,1.0,0.9729766116965078,0.9970096216749827,0.9864175135486372,0.7354388255840911,0.9669618119757736,0.9827538110845194,0.8316459847559925,0.7337592461711427,0.8078641773143123,1.0,0.859896549922964,0.7422337256916446,1.0,0.907013060105134,1.0,0.8357772852103474,0.9889779495867268,0.9356774019263204,0.8685216717828361,0.95393713834813,0.9647184712273768,0.8527988318061347
229,0.9459765347453484,1.0,0.8788263390217694,0.810601449501181,0.8427689608422939,0.8591430927972045,0.8956299304364432,1.0,0.9502180019081004,0.9761998353771424,0.9962831034629308,0.7319287118480409,0.9993610988188714,0.9671187566353115,0.8546875421507518,0.759499174324489,0.7861568465572215,0.945227963823682,0.860715445734838,0.8048419844695102,1.0,0.894613175216482,1.0,0.8720246441658014,1.0,1.0,0.8642760467104526,0.9611465521891616,0.9686387391933814,0.8120616977685261
230,0.974397167792393,1.0,0.902831661449295,0.817541583107673,0.8346485720906831,1.0,0.9260003763645992,1.0,0.9568846372855988,0.9369404312941638,1.0,0.7157450679742279,0.9817884170740412,0.9926498846243506,0.8530416841680226,0.8506776325535734,0.8160235545419682,0.8732274313657553,0.872038018094249,0.8027547591857913,0.990768718456364,0.9261321679048692,0.9907002423727828,0.8974239458801571,1.0,0.9599423392557448,0.8829505141166109,0.9527955410570792,0.9864324322692178,0.8225132554076682
231,0.9532791667564298,0.9701492654967178,0.917872857669649,0.7274140429559985,0.8432189336034923,0.9749417126830764,0.8961978592062032,1.0,1.0,1.0,0.9854291544218208,0.7319490706264262,0.9897197021248898,0.9142699699149772,0.8390485250636326,0.8607244815470431,0.8315493287530948,0.9291031364101427,0.8746650971893943,0.8267596432243665,0.9697575777181844,0.9351949195057122,1.0,0.8392389081369802,1.0,1.0,0.8816163570887748,0.9609516983600924,1.0,0.8027552205699311
232,0.9551622529091572,0.9602261132648744,0.9679581359081058,0.8354010828644319,0.837059172910967,0.9856969554435412,0.8908099954620482,0.9762498865076202,1.0,1.0,0.9923618203448636,0.8058524214366112,0.9787406949319742,0.8521879350260754,0.8723846788183212,0.8468348997962265,0.8458470958019456,0.9643104763151036,0.9011414999317168,0.769918220586717,1.0,0.9116730299953504,0.9753142628607464,0.8950613834705418,0.9548872225914856,1.0,0.8852715458322239,0.9587314012135534,1.0,0.8157311530932595
233,0.9193742746872938,0.9731110824967988,0.9479081395162808,0.9332958682682267,0.8162382950300088,0.9736413933553776,0.9093771763222888,0.9436980067290556,0.9861885978059444,0.9560601007184514,0.970812576176062,0.8164525458356733,1.0,0.966510446408594,0.8937480608446405,0.8821698086845992,0.8370380062472227,0.968242380094506,0.9809243799576612,0.7286572043336521,1.0,0.9388753983148448,1.0,0.8778995197799521,0.9927542778568972,0.964472771610124,0.8884855310844929,0.9519215701101932,1.0,0.8024620931857261
234,0.9541136410360403,0.968731725971959,0.9297376677290016,1.0,0.776928183167472,0.9672750122094752,0.9049450139934904,0.8990134221571221,0.9891965826643804,0.9694117958851076,0.9582156870480332,0.782837651745358,0.9932569125398482,0.9431261870037144,0.9367814238237852,0.8938763625253444,0.9174784802676934,1.0,0.9335819525800848,0.7481106527479391,1.0,1.0,0.8575993648644916,0.887073739020047,0.983503274472918,0.952649264432516,0.8697225078790037,0.957065882314712,1.0,0.7974022553310209
235,0.9945701873088996,0.9716269904643,0.8439244055356011,1.0,0.7604594490204841,0.9514123482488468,0.9279931769874292,0.9394306151583448,0.9950639856842224,0.982670305970568,0.9701186129719216,0.7895436058067341,1.0,0.984292425031564,0.9344596360863489,0.9087254993603232,0.90380810357549,1.0,0.8859092769490272,0.7556594707421128,0.991395339486809,0.9572380153586076,0.8833049105812483,0.8520067499494097,0.967210338276065,0.9932853207334864,0.8491058168036286,0.964537614883519,1.0,0.8082366783775903
236,0.9985052586706712,0.9786125457963788,0.8489272449083307,0.9709807030441968,0.7469297582708472,0.9531899143378508,0.9248580028154478,0.9412947896288184,0.978677118307975,0.9685774093672136,0.9837251027528556,0.8356229001061636,0.9727565598436804,0.9666876119413248,0.8614903756091224,0.8923314552964065,0.96068903473205,1.0,0.9639640617560772,0.7866806734967883,0.9925341445178224,0.9243592586665736,0.9931668864296266,0.9597159461505612,0.973280645460111,0.9880468294302854,0.8861982137110443,0.978424863388796,1.0,0.8257704653448712
237,1.0,0.9979713916726228,0.8535655570121103,0.8857547979107971,0.754154499680787,0.938610982300036,0.9313155615359814,0.9281747879974148,0.946774075053278,0.9524730490253224,0.9822144591939138,0.8346710489534407,0.9772322385387252,0.945032975931652,0.8783021773241029,0.8820882828243951,0.9764757266910982,1.0,0.982467694274889,0.813479692671722,0.9855928851942858,0.951018635349066,0.9780843930445948,0.9570058972220626,0.9220573244149572,0.9744018373265692,0.8894297532949617,0.9932417406063022,1.0,0.8370427111817059
238,0.9832702507152722,0.992934967097596,0.819663977786527,0.9630793620636464,0.7593593217918975,0.969274756532836,0.916331364528736,0.9094998716855308,0.9074120215942688,0.9334755031210508,0.9726210260582852,0.7729764865008815,0.9671437030479616,0.9268147807459544,0.9091231882636014,0.881523479812247,0.9666351333599416,1.0,1.0,0.8434425027818461,0.9754618436156612,1.0,0.963629294687254,0.9458040898631264,0.939768235506546,1.0,0.8615192372069251,0.9697419425149992,0.9331729022640172,0.8276234665132608
239,0.9538299524132442,0.996523926998196,0.814875011685459,0.91863785864633,0.7955484526184239,0.9691303078729284,0.940142160394827,0.8825654978972403,0.8549345818441324,0.99499402140677,0.9953715414247616,0.8322696491065767,0.9821880675529234,0.8985095436124507,0.982888894093632,0.8634470167077514,1.0,1.0,1.0,0.826994689499756,0.9225974553617108,0.9216699469489216,1.0,0.9601393767353747,0.9531599465663292,1.0,0.8423155785705171,0.981708746484641,0.9661315050838022,0.8634604480781947
240,0.9689867465616562,1.0,0.839357811407508,1.0,0.7925928557299685,0.974274857675772,0.9375352775664034,0.9268385814352784,0.8426331608589304,1.0,0.9840495347554662,0.832853124248525,0.9920735017685612,0.8791997229553005,0.9960645454107916,0.838925382108464,1.0,0.875899321808822,0.9728602256136164,0.8326306008424104,0.9254464652671226,0.9208823813213918,1.0,0.9192182526732364,1.0,1.0,0.8734978216576,0.9976822863786295,0.9366023472455348,0.8801571706314418
241,0.9694694982102504,0.976728834982349,0.8653106513910128,0.9655208361316912,0.7644945531974572,0.94578766867332,0.9267059111309608,0.929720622067397,0.8641155505037909,0.9538672306943587,1.0,0.7992992695301511,1.0,0.8102741394249293,0.982645989590074,0.8681290305394471,0.9961149592735784,0.8727291284395381,0.9714713070888058,0.863877238017971,0.874841059456795,0.9349903629082624,0.9896138678800326,0.8794503308387509,0.96345186266291,0.959849191184109,0.8628639761619262,0.9999471190443868,0.8908271936134992,0.8351875541855711
242,0.9644445345453844,0.9905512416909664,0.8492958004269326,1.0,0.762380468177194,0.901655667801034,0.9473814700806612,0.9600655397716212,0.8877868870556758,1.0,1.0,0.8299019811109769,0.9536453734050222,0.8414827642097066,1.0,0.8801213351363831,1.0,0.9001085985663052,0.8859034733619284,0.8590092607552654,0.9079764525884956,0.9511082557957002,0.9396594426500556,0.8980732795698381,0.9627261073313388,0.9921195526921552,0.9091496415854828,0.9990906683830132,0.9427894013474928,0.8583542517166114
243,0.9969560130104808,0.9974895045132196,0.9190572741442394,1.0,0.8021113509727515,0.8372659015157625,0.9647384112820696,0.9348619614468742,0.8037158903973928,0.9473412921835256,1.0,0.8522006701941404,0.979424322293462,0.7630569747555661,0.9956042866869892,0.9158103298081122,0.9486721671474526,0.8932886025888642,0.8911264658299628,0.8835432957926553,0.903772398939852,0.9094057894699556,0.964210097170369,0.7693263075541615,0.985835359405648,0.9765262006168576,0.9263625825673788,0.977576233633803,0.9404052296624056,0.8533321438788958
244,1.0,0.98960053061178,0.9261686749991956,1.0,0.8751160049472243,0.8537257612633463,0.9993313202953304,0.9580407000244336,0.8510429980305475,0.9460139391957986,1.0,0.8204515536011427,0.9713986957564976,0.7942590032137252,0.961741841603619,0.9069852467189328,0.9860171875677984,0.8365204314731961,0.9518971044397349,0.8777030522640886,0.9197294660362024,0.8710144246459238,1.0,0.848187934024052,0.93673446557725,0.9823606916692144,0.9231399471222292,0.9747372215219446,0.956046174986438,0.8739375565841933
245,1.0,1.0,0.9446945282260354,1.0,0.7549804740777699,0.836353358076518,0.9592212292307788,0.9800499929679436,0.9090422106814272,1.0,1.0,0.8315942052177336,0.8952613714271774,0.8429196065132076,0.9785025482020262,0.9158815430846656,1.0,0.9213388976072956,0.952370677221421,0.8586390425398374,0.8803885563654504,0.9613328194541656,1.0,0.8910433054451302,0.9501297969500688,0.9959070957995748,0.8927604232931515,1.0,0.9614456370668676,0.8723862609272341
246,0.9938420923098482,0.9520633254244676,0.9205481032472138,1.0,0.8188539874727139,0.9541488303219524,0.9299858829314052,0.9613872761065176,0.998045530656784,0.974593044253464,0.9837512962154756,0.7834523222542608,0.9277380054678112,0.8972358931849781,0.9913712907031704,0.955160381710628,1.0,0.9296455407105064,0.9528826282687388,0.8391263933417898,0.9050854934127576,0.952659995690648,0.947878247627794,0.808347926665367,0.8842177741159438,0.9857229380551038,0.8705055138350662,1.0,0.9958725665785456,0.9040122642541364
247,1.0,0.9550651433887004,0.953323607530031,0.9515277927100708,0.817646501731207,0.95454598551209,0.9284932703708858,0.9556920366730086,1.0,1.0,0.9797731070582212,0.7983210375360327,0.8834871808231997,0.8673435719026074,1.0,0.9474504797351164,1.0,0.987551423505997,0.9496593720409956,0.818181089909804,0.921196115625296,0.9442289884903068,0.9999571698119926,0.8702003313967599,0.8964185319267836,0.9909224991271643,0.8499572439549931,0.9987955345724512,0.9748355271859496,0.8951432683151898
248,1.0,0.987485558902089,1.0,0.9881228204502426,0.8341988963838799,0.8865769098682723,0.8929696887350496,0.9527853358682744,0.9533579074187728,1.0,1.0,0.8622161627194806,0.9283845062528032,0.8856204436864304,0.9598859584046584,0.956841977230634,0.9889032114633756,0.9962452500990572,0.9485556401824208,0.8041570100942607,0.9125790068406376,0.8593737919403701,1.0,0.9824818924140578,0.8974393329752328,1.0,0.8753685628593623,1.0,0.9747224064121948,0.9149220040003586
249,0.973932871214615,1.0,0.9472289578523172,1.0,0.8251633344984828,0.9064651855127168,0.8909852707852735,0.928969251384524,0.9043706971394204,0.9940106122961384,1.0,0.9230964433215848,0.9248370618458798,0.950671242866773,0.9765443587951058,0.9555415975592948,0.9373793404373512,1.0,0.9287135582959436,0.8181260517538775,0.9395081703748728,0.8714076756875078,0.9986262849778852,0.9427005535319404,0.8630055389965129,1.0,0.8402174253829346,1.0,0.9822133515682504,0.9742157969344388
250,1.0,0.9923183909277292,0.9328540574107425,0.9705723385429448,0.8676976343629501,0.8501825380741366,0.9022580587604492,0.9505994983028164,0.9006256241683964,0.995988088530026,1.0,0.934130283050584,0.8802033513723372,0.9770727744281218,0.9717400692859934,0.963418520312922,0.9662702598118668,1.0,0.8958328938037307,0.8920822478419619,0.9854652726995838,0.801660376335049,0.9857630098556194,0.9461026648036316,0.8020937183906323,0.9913268505907844,0.8491052908104493,0.979640260506982,0.968461679349766,0.9405333165739902
251,0.9436050126687552,1.0,0.9027469769293246,1.0,0.8789499869773868,0.933606228202758,0.8811782491785977,0.9483655291679453,0.9135179878709708,0.9970740913800684,0.96226560424279,0.9204743898825752,0.9011879016523188,0.9728997568229496,0.8371456217343974,0.9650094039760772,0.962279705750636,1.0,0.918297159697965,0.9992081521824542,0.9775562621343729,0.8217921636066645,0.9054624731297516,0.9868445008773524,0.7514838742106661,0.9329712222714042,0.8386825410630526,0.99894929935207,1.0,0.9541488386524886
252,1.0,1.0,0.8762703334383352,0.956121700997974,0.9208587287454928,0.848521869752629,0.8414814182082008,0.9858126446722476,0.917306129662304,0.9773006419468936,0.9602458467269928,0.9857460658511116,0.94839885312828,1.0,0.9981234563558578,1.0,0.985088978081648,1.0,0.9623258845806882,0.952911345256157,0.953900385931716,0.8945783102871327,0.9400657275007154,0.984815872655554,0.8163573385407737,0.9180269383806742,0.8157935716092964,1.0,0.961430206001702,0.941659415586335
253,0.9914477244336696,1.0,0.9591911879556384,1.0,0.8102602265549294,0.8392593740447357,0.8488579276265037,1.0,0.9298119606006452,0.9779928313251574,0.9699490206193808,0.9885460635603532,0.9992320413544126,0.9336863404726796,1.0,1.0,0.9612560820589796,1.0,0.9765353926601416,0.9672463844666724,0.9674760671898408,0.9500782457223016,0.9801942704567638,0.9074984904976618,0.8300925826882809,0.9398265012515796,0.8086500003308404,0.9989893066336424,0.9463931918852924,0.9770796031023204
254,0.9568654616459608,1.0,0.905568601757567,0.984628819242078,0.7880575368171477,0.8523938960963086,0.8953836568732185,1.0,0.8364535179482226,0.9670240240098764,0.9896215725437352,0.9982900905904454,0.934219142973318,0.9231101898178106,1.0,0.9878653393413878,0.9781518490252226,1.0,0.9943691089790528,1.0,0.9173712298906014,1.0,0.9327001116056912,0.8746688693724243,0.8839273829795606,0.8795872630347185,0.829541215129879,1.0,0.9486042768221458,0.9988646536973
255,0.9513529015451154,0.9956572569579892,0.8618133963677823,0.9880564816225972,0.6576841504021053,0.7756484004564725,0.8820451474957675,1.0,0.7502111017561348,0.8800059306400575,0.9833336552436148,1.0,0.9295927970944412,0.8974134759365721,1.0,0.9807170742578278,1.0,1.0,0.9502753289179025,0.9036482331647314,0.9405603063301504,1.0,0.9264177663525,0.882524273280176,0.8690612484012291,0.8577684740595134,0.8664037698573478,1.0,0.9459238186856028,0.9774250140352602
256,0.9628606678843328,1.0,0.8600660671574705,1.0,0.7199595697987555,0.6923798215629694,0.8929140843908375,0.9462802571613106,0.7756923443935729,0.9025928940342732,0.9321358772190632,0.9757440545937868,0.8879808315514502,0.9384671692018208,1.0,0.976839769975549,0.9703044877715244,1.0,0.9541378383714292,0.9286896205545422,0.9645017829688194,1.0,1.0,0.8741253345232498,0.9031151704476892,0.8192569159299864,0.8781803515135342,1.0,0.9461146094086148,1.0
257,0.967414258185694,0.9866415778598058,0.8874297859454875,1.0,0.6707975464581133,0.7707017796067415,0.8484145996686432,0.9651502415537734,0.7789675712384734,0.941398621901556,0.930314627167358,1.0,0.8831358553310894,0.9675617155335132,0.983787659582611,0.971875741538725,0.9474749136586664,1.0,0.9455046916763056,0.989831582900447,0.9406518020459386,0.8842791954303258,1.0,0.9883663344134076,0.9585691548673017,0.8093642197759623,0.9043361767701829,0.9991515354538016,0.916126550028612,0.8815766919898688
258,0.9644682962008828,1.0,0.8872625284246832,0.9947147970911016,0.7431476520613187,0.8247193902782091,0.8050962543925674,0.986794342158723,0.7523441447988861,0.9629761153252158,0.9654007314406446,0.9842428370791696,0.8677671744886204,0.9552700704180612,0.998400972182636,0.9876229884696406,0.930893921533504,0.9466121158513088,0.9417523577150556,1.0,0.9496110598057648,0.8042486003471855,0.9885049016749982,1.0,0.9618775722704064,0.8581757223401596,0.9155918985349448,0.9638275452189288,0.912231966121466,0.9844771873498492
259,0.9558573580440316,1.0,0.88937052585043,1.0,0.7936580963455034,0.7509116248496397,0.8401212126914088,1.0,0.8260376990822643,0.992252547853568,0.9362475205894626,1.0,0.9179579114944838,1.0,0.9579560257453748,0.9024435251251262,0.9435030611927474,0.976883475942636,0.9084825513175792,0.9735921565240055,0.9009947053783528,0.8794562974711743,0.9304022302081668,0.9941697424231412,0.9662358423073109,0.8268695971698996,0.9293897452722474,0.9558179498793417,0.8965887219121101,1.0
260,0.916481863685382,1.0,0.8675661315044957,1.0,0.7771652989232642,0.6938965725443721,0.8669722583727004,1.0,0.8124702334853896,0.912367487640456,0.9484676128006296,0.9926527112292876,0.949392056174284,1.0,1.0,0.8285955211782925,0.9069257754740996,0.97426603683934,0.9397375784652116,0.9814024345279432,0.8952548058341137,0.801097183859349,0.8955906496003432,1.0,0.9637739617287612,0.8976584420613655,0.9201693561097704,0.9734604755702922,0.883391937493397,0.9237232027712348
261,0.9419599098806906,1.0,0.8824494074273238,1.0,0.8127661991502663,0.6824451510076788,0.8188584826466123,1.0,0.851741541502277,0.8731201247978502,0.9242189685347432,0.9770954151972476,0.9848489832910668,0.9732336299379828,0.9503130663836477,0.838466871489835,0.8875765289289178,0.930220290317736,0.9707110961286262,0.833355453892162,0.8708406346376953,0.7366432222475481,0.9739444786627592,1.0,0.9692117898684186,0.8595134863173325,0.9122586248412068,1.0,0.9155812785974774,0.9376509335135486
