n_policy,pack_PPO_Walker2d1_relative_perc_criteria_best,pack_PPO_Walker2d2_relative_perc_criteria_best,pack_PPO_Walker2d3_relative_perc_criteria_best,pack_PPO_Walker2d4_relative_perc_criteria_best,pack_PPO_Walker2d5_relative_perc_criteria_best,pack_PPO_Walker2d6_relative_perc_criteria_best,pack_PPO_Walker2d7_relative_perc_criteria_best,pack_PPO_Walker2d8_relative_perc_criteria_best,pack_PPO_Walker2d9_relative_perc_criteria_best,pack_PPO_Walker2d10_relative_perc_criteria_best,pack_PPO_Walker2d11_relative_perc_criteria_best,pack_PPO_Walker2d12_relative_perc_criteria_best,pack_PPO_Walker2d13_relative_perc_criteria_best,pack_PPO_Walker2d14_relative_perc_criteria_best,pack_PPO_Walker2d15_relative_perc_criteria_best,pack_PPO_Walker2d16_relative_perc_criteria_best,pack_PPO_Walker2d17_relative_perc_criteria_best,pack_PPO_Walker2d18_relative_perc_criteria_best,pack_PPO_Walker2d19_relative_perc_criteria_best,pack_PPO_Walker2d20_relative_perc_criteria_best,pack_PPO_Walker2d21_relative_perc_criteria_best,pack_PPO_Walker2d22_relative_perc_criteria_best,pack_PPO_Walker2d23_relative_perc_criteria_best,pack_PPO_Walker2d24_relative_perc_criteria_best,pack_PPO_Walker2d25_relative_perc_criteria_best,pack_PPO_Walker2d26_relative_perc_criteria_best,pack_PPO_Walker2d27_relative_perc_criteria_best,pack_PPO_Walker2d28_relative_perc_criteria_best,pack_PPO_Walker2d29_relative_perc_criteria_best,pack_PPO_Walker2d30_relative_perc_criteria_best
2523,0.4830974046337539,0.4021813607319567,0.5092001008617044,0.6066139121660825,0.3454087381277728,0.8980307890336446,0.679604788151416,0.3862384800862361,0.6978129792703189,0.9413884247813084,0.8316444355093143,0.6772342256406126,0.2563486028296342,0.7168300272839639,0.699089525000184,0.9636006896495484,0.4614238131005536,0.7878827025489424,0.7423919050853223,0.8956972744453281,0.4312739122290729,0.9661318732315048,0.8803920225024114,0.8446261118787128,0.8133572451416772,0.7278420691595175,0.758572811272516,0.8931231242425568,0.774655757839994,0.7532737537448584
2524,0.4932883172840847,0.4029627131586292,0.5787436577474244,0.5976194549527275,0.3499666652085907,0.9217967947466448,0.6837238296021095,0.3830684531598833,0.6997281111718106,0.956576694517152,0.8231467552414191,0.8048915480540834,0.2377329689886563,0.7363031558018748,0.691384639557184,0.9580655246807274,0.4616185947232982,0.8088076358352425,0.7776006479722863,0.8665612864703934,0.4534942415921362,0.97743219154661,0.8757367614341854,0.8782082698860209,0.8214787662842911,0.6920331678562115,0.8936656588484899,0.9159570450439776,0.8392104141073571,0.7468239623163386
2525,0.4972715043963118,0.4082922853577447,0.5302177876353764,0.5681503144550601,0.3730659825117772,0.922812253559645,0.7259411807975109,0.4083866191704435,0.698560880641337,0.9442680701659972,0.8328406249617137,0.5034115766374974,0.2243679499871118,0.8140242072531828,0.6455055907488806,0.9374702636671124,0.492529674110449,0.8381047641422685,0.8245438073982949,0.8965710880932649,0.3656051559451979,0.956851180949047,0.8619368647373503,0.8002694374237456,0.8576440980069019,0.6145066494825423,0.7851747203273651,0.9129076389716934,0.8068946111524725,0.7317659363792733
2526,0.4792211795530456,0.4079170000125091,0.5636628367655009,0.5556359197012685,0.3710584672157856,0.9026684061355424,0.8015028726943427,0.3927848981797191,0.6723172382671304,0.9501500709380516,0.7797354254761955,0.3971248962406087,0.2167109429377438,0.7329080302445727,0.6421413232242086,0.9551855270218668,0.6450781587194337,0.8439665800095931,0.8333610722685094,0.8941355654423259,0.3744146958148138,0.9715572684450628,0.8860026017226609,0.8239986589337837,0.8868854823941831,0.6244532042003211,0.780141627720839,0.9316116357929956,0.8040502723491612,0.7542909891515509
2527,0.4651977914805922,0.4180048174484476,0.5637388640965899,0.5636752280715065,0.368003221327465,0.916717396259934,0.6749355136733778,0.3859890184174606,0.7324028480169282,0.9317853502732112,0.8076565766942457,0.439399991337335,0.193108917091948,0.7156688791184869,0.6003897094815065,0.9658969143135054,0.617394122096973,0.8761177657802729,0.8138116789074892,0.8490931430098898,0.3761985793980619,0.9711261852986124,0.8964270263475363,0.689732650229714,0.9156539602833008,0.5774698258793468,0.7419153719764547,0.8917751875946494,0.7879753495024046,0.7979308792459125
2528,0.4626289858593804,0.4195425027640725,0.5818351638408392,0.5777426878674908,0.3907739954002117,0.9398429081482264,0.7217102491020763,0.3954931395773237,0.6916864859788865,0.9336633417858734,0.7487516704600243,0.4038312360094132,0.2138032743727997,0.7313842490429988,0.6537517766543829,0.9671309463478004,0.6334977303191537,0.8234973601881501,0.8195917933412227,0.8111637470933708,0.3646198180502293,0.9526329414665468,0.879969603006541,0.8093273617394677,0.8754457928629025,0.5714133106883929,0.7147724889070008,0.8828017592766977,0.7910903256797579,0.7790694480994723
2529,0.4439352093783029,0.4075001319707512,0.5990981030111304,0.57962747556832,0.3853914132525922,0.9338634818182528,0.7116015958044496,0.3943961758188886,0.7047863092041036,0.9384568772976252,0.8062812642567494,0.3612031025942545,0.2160005024851138,0.8017883351756008,0.6626147443878277,0.9634517450572656,0.5659023685620241,0.8427878365579129,0.8294105238134496,0.8672040614769471,0.3543993675554586,0.9443341796167928,0.90689983686796,0.7430194073311752,0.8963983447498916,0.5270327273530072,0.6533679981982861,0.8609140436109227,0.783631391448491,0.7641124031057778
2530,0.4529168059008567,0.4182736610157839,0.5842778691922205,0.5651313893848502,0.3763372220403487,0.9319173344718829,0.7322280500681869,0.3851998729657002,0.67401024505676,0.8882377068592994,0.7995498260092077,0.6355706228867359,0.2277312684906849,0.7125537194073447,0.7837090491468909,0.971542951351724,0.5099440965948707,0.82272496225901,0.8212996590876058,0.8439917788565635,0.3901422363729927,0.9549232909364634,0.8665490584436808,0.7551791098777367,0.9035937199882292,0.5129421973999341,0.5144926423232061,0.8572798937035455,0.7922269666029582,0.7717764865771037
2531,0.4500753722711769,0.4100550850318441,0.6088568400349691,0.5625560679860645,0.3800441824766797,0.8689193852136662,0.7405868557099161,0.375606077554669,0.7065083507848112,0.9417334999010968,0.7267781444173992,0.8317568481402455,0.2232617126374513,0.6966779390151739,0.7785184873718662,0.976677188447396,0.5352985683268048,0.8151894083347385,0.8216291746446563,0.8988336607788985,0.4183836927423935,0.9469834018809944,0.8604385591009476,0.751283664450271,0.9289371751088522,0.5212992252903051,0.4444277506878409,0.8455098783270959,0.7983204074654925,0.7566759814062339
2532,0.4739118039629843,0.4146614791520905,0.5943802296185609,0.5557514058575018,0.364197455359266,0.8982272856189876,0.732919242606243,0.3629294876912128,0.6944584296386636,0.9251993751534938,0.7903243001253873,0.8224273044151853,0.1982232473929231,0.7457735575764509,0.7891669098690641,0.9889142539298904,0.4985890961751847,0.8536021138279914,0.8186737244883625,0.8228632735023954,0.4055205004915668,0.958532540233155,0.8108368766256104,0.7231945689330177,0.894914715312561,0.4958642644939655,0.5291648806061385,0.8017193454974747,0.8418532372582775,0.7549109462444668
2533,0.4735482990807673,0.4128498482236779,0.6741289459295033,0.5586737759683408,0.3397638174473803,0.8815934100682982,0.7211625926654323,0.3412211077835752,0.7092502553322793,0.9169369335991864,0.8216423344305669,0.9273028327960584,0.2014567728039975,0.7077544660610126,0.7827433045793024,0.9785350649811408,0.4764306771977165,0.8854624507983996,0.8502472849543276,0.8531012792791963,0.35951816315141,0.948363655927809,0.8122578716330362,0.7896424387982195,0.9012306601073132,0.5230653901387392,0.4660383032609581,0.819515095765524,0.8305327436108424,0.7556713856865676
2534,0.4903691534732365,0.4159814346983597,0.6487577976110741,0.556157658301133,0.3383178812746258,0.8860568505950192,0.741303684147689,0.3473008383642883,0.6887403554619369,0.879041306796874,0.7737545153394463,0.9455148121843466,0.1994586676456918,0.7329898619002982,0.775105286021604,0.9710302601030574,0.4316700097558232,0.8972688778550113,0.8932712898326424,0.8779465329629716,0.4477084157345742,0.9500428454095812,0.7417324646107352,0.820988782422753,0.9009530404466098,0.5466107331692921,0.4545802851667534,0.816431636912622,0.836505188850448,0.7716788257259884
2535,0.4764987277143845,0.4062926255373818,0.6564076678579108,0.5612810658390112,0.3338387437576823,0.8439559808924662,0.7821743238724264,0.3505244523891425,0.7157011315053353,0.9255003055321542,0.801138367084386,0.9195169557041886,0.177921862733738,0.7615772744661681,0.7910049121491305,0.985753472904147,0.4679672342870418,0.914747935697921,0.907864901397338,0.8702343485022619,0.5226498524025842,0.9511810754663494,0.7963975655222764,0.7694180731374792,0.8625187366444517,0.531464521713958,0.5092337254619235,0.7874783210177839,0.8015287440666313,0.7664096588325533
2536,0.4646262309322548,0.4063101002651293,0.7469428913125016,0.568858540051317,0.3737505885864968,0.8282416139828296,0.848945265710796,0.3502385325091026,0.7230631120351285,0.8863909700814021,0.8074472790673265,1.0,0.1753869340365023,0.8471106314773417,0.8157611123064075,0.9740884656373112,0.496635217217402,0.9187666956953588,0.8869634526980656,0.8677682624207661,0.4837143801718192,0.9524126522432982,0.7775436539369878,0.7311172980664006,0.8596817597850733,0.5287682506734427,0.4864852298681361,0.781169627381837,0.8206699018209891,0.7601880934853871
2537,0.4793116405998407,0.404540213549987,0.7167594676200695,0.5575189271538402,0.401100920935242,0.8201930283694225,0.7768865335215216,0.3732291480117069,0.7511968878058215,0.8957817513306533,0.7842129782417001,0.8933616030889742,0.17475631785121,0.817099054525217,0.8190746000137732,0.9760405912153584,0.4732451853530715,0.8970084090909748,0.8542081775114918,0.8797063902023449,0.4747452970837843,0.966420392942606,0.7823964737013567,0.7854430601467789,0.8570238902173007,0.518943092703983,0.3865370195730009,0.7204485042608944,0.81315447175575,0.7895759692082601
2538,0.4641808628570791,0.4013985445232753,0.7150387816449761,0.558849154946518,0.4313425122600589,0.8781378143078505,0.7956984604365084,0.4051001091620146,0.7588983457685192,0.8725920995170735,0.7845949359192866,0.9514506384807389,0.1719761367260372,0.7857533633270863,0.8930890798817297,0.9704923307264612,0.5110496531985159,0.8670899335668251,0.8626412343372126,0.891524936330183,0.3940665149265909,0.9580401288317544,0.7975662753674441,0.7666041280969378,0.8611453893189722,0.5265418591030349,0.3904405494985602,0.7430724149792152,0.8205673475776339,0.7982912137422558
2539,0.4701420374751004,0.4002265000799898,0.6823637367583147,0.5534069468782773,0.4059554494510035,0.8839399123539693,0.758548641105192,0.4233167633987286,0.7609234305756898,0.8883997595705909,0.7484186990711369,0.98976304179606,0.1692466337838465,0.7568582857663773,0.8427277958192332,0.9710634325818678,0.482154555924952,0.8215249984565112,0.8720376501827412,0.9093995369044064,0.447870431194625,0.9524890930188354,0.8067325539643823,0.7813567958593814,0.8506408125013201,0.5443362383867348,0.3775196021412753,0.70773338697146,0.8537051431112378,0.7980720628411977
2540,0.4811886976018971,0.4013613403255736,0.7101720292511511,0.5303502929960733,0.3676916908472149,0.8623925746980661,0.724484330270006,0.4130320638790767,0.7928947905191598,0.8985053489183231,0.7358031953555431,0.9533794511233468,0.1890737335322196,0.7896995974535964,0.8544057107789651,0.9849084339585308,0.4478765334176749,0.8514011305264338,0.8917303143641176,0.9423033049310876,0.4178047959897891,0.9307706516569548,0.7530485110191771,0.7633355855422942,0.8462567669328053,0.5768335906237435,0.4005927918359476,0.6810307607687259,0.8346607382330702,0.7781891262811341
2541,0.4861231563925704,0.4032192541469936,0.6803138286723421,0.5388646621901274,0.3787342909069355,0.87164978720734,0.7302009623615822,0.3998768573785786,0.8060433739479913,0.8601403448457127,0.7417202209909808,0.9166870522356422,0.1884178553752502,0.7874301699331823,0.840902943542457,0.9890889496633511,0.3178213000943982,0.7731091479668047,0.8840855105307218,0.9423066843436072,0.4192447014766024,0.9325760491320202,0.7765721321012702,0.7172089251774523,0.8835503195895428,0.5474635445420526,0.4170901386775169,0.6689772260298265,0.8375454133284801,0.786834411917261
2542,0.486270403184371,0.411570629843172,0.5441861706125057,0.5467509142550723,0.3710630019335241,0.8525011373027851,0.700956247416888,0.3997340360102035,0.7662088834467744,0.882651472481314,0.7446862397703625,0.9077775440672288,0.1799675877350016,0.8273759040047026,0.8891318853339722,0.9813458552565804,0.3150891921303064,0.7730452884651167,0.8891848708518351,0.9121563348829748,0.4576717269459477,0.9131168397016554,0.6987854562694961,0.7286868326725456,0.8996576813856982,0.5571170607933621,0.369796435135987,0.7069174439556642,0.9000334762987084,0.7878333538273778
2543,0.4911509624648214,0.4007561514642206,0.5518178000285268,0.5342267219351915,0.3520505768029839,0.901991301139437,0.6986911046785585,0.4085901688494108,0.7977034262470141,0.8836803234214334,0.7414226936330978,0.8826760324883334,0.2059838013367279,0.8148578841916426,0.8692372517729569,0.9773548984281848,0.2945090961172594,0.7833686494021154,0.9044194406424958,0.951212493112684,0.4634749513449759,0.9171029795192416,0.7721976274459309,0.7365976940838886,0.8594213430621673,0.5763364709163744,0.3395401330068606,0.7474230633592064,0.9173162631505124,0.8101027643825289
2544,0.4892507290763739,0.4043267594028618,0.5486100827418319,0.5439645951910486,0.359903583185264,0.9036791659276956,0.6793061648497227,0.3951640086731432,0.7391482201588575,0.848314947495814,0.707907124960681,0.9186456391612448,0.2019279739953744,0.8585793517149832,0.9035181213601242,0.964023446842362,0.3882768481186854,0.7945390284075484,0.8898629287095724,0.9085547143628324,0.4530343998940209,0.913777433402599,0.7580925411496693,0.7282840998353939,0.8927194230740928,0.5600048921443904,0.3344971958378975,0.7186405185097045,0.924902387817626,0.8141296472461588
2545,0.5114513711202977,0.3980164195959692,0.6257397606754065,0.5355854861629762,0.3848273348110171,0.8935962482800023,0.7022175023549462,0.3878625434511877,0.7772950418164867,0.8563535997364573,0.6766918844831342,0.8908964123770536,0.2010355111468671,0.820513781279744,0.8823441246406026,0.973099558252406,0.4250897507710252,0.7573334266642835,0.8972438240327234,0.9188310803978046,0.4104811870102881,0.9158585590753564,0.7899951888137605,0.733007071867674,0.8933781813888528,0.550092305028082,0.3354244819544802,0.7755902677183882,0.9087246798392518,0.8179597400927543
2546,0.4798861947280904,0.3864096691426614,0.5515334751692913,0.5007213552045744,0.3871499198698091,0.9057039163045588,0.6849104350506581,0.4196113973541788,0.7461795530351106,0.8428895312329229,0.6521282910467467,0.8877975124724263,0.1924207083370741,0.8720954509898144,0.843115081182192,0.9624317730438056,0.3680129812721073,0.7633410753248724,0.9030077976746476,0.9362593422185154,0.4249309626955756,0.9437385357807972,0.7588534587947334,0.7579407323946248,0.9044540844987358,0.5294859170290531,0.3181026310146326,0.7149459221912546,0.8731552739268601,0.8080180664542533
2547,0.4939120467912635,0.3893310739059343,0.6171594795533359,0.5225672956134387,0.3972032484451333,0.9440971090130816,0.7558973360660102,0.4359454842326437,0.725507258277715,0.8380799046036947,0.6187034555909369,0.9387756553325768,0.1964953683635043,0.8881989582100073,0.8021972680317276,0.9642314374115052,0.4144345199021998,0.8173904772710523,0.8664724936237812,0.9200615151809072,0.5200139882632471,0.9293767602244476,0.7614383745935323,0.6897248550337071,0.9094265011989388,0.5354444236242852,0.353488446976406,0.6893992638553763,0.9148596775317712,0.8023230287541756
2548,0.4988906796814966,0.3833909885800693,0.6136816574632789,0.5192585120995571,0.3929468638140403,0.9336099126630536,0.7561263203754296,0.4069068716598952,0.771570711417943,0.8539769841193795,0.6214403152542161,0.9791223467436896,0.2219783901529617,0.8927510148697596,0.8391731885817385,0.9780624004262224,0.4446853810587502,0.8519547061174056,0.8763534548842832,0.9015758343439952,0.4903646658315704,0.9199840439898008,0.7434930698490309,0.6229223498801982,0.8635176089434348,0.5837387331771857,0.3866375186834701,0.7289362294577355,0.9000420483321988,0.8312145321615845
2549,0.4606716261079133,0.3843772570700356,0.6207685717626804,0.5418448177714257,0.4056118942781269,0.9551107543429846,0.7847778829970092,0.4270384620199158,0.7060532599779221,0.834259062325,0.6009224155100067,0.9929661910555352,0.2177385130199133,0.9368486528521514,0.8172522936083868,0.9892246157214434,0.4358233010818748,0.7808382076761948,0.8693079830453976,0.9298940531065224,0.4943979855508552,0.9287188140605952,0.736563863344397,0.6752049872957997,0.8222257352886886,0.5597338177822501,0.4440675513864954,0.7163381839478568,0.8956169122653843,0.8185539282127532
2550,0.4744098320820198,0.3802779233198164,0.6316985864093764,0.5529554011106814,0.4002044648329833,0.9346335116429916,0.7455163465795467,0.3979907185652177,0.6867565528374332,0.8398219221993788,0.5554913432024878,0.9591623653698628,0.2125975349338824,0.9577164680686304,0.8377063045182125,0.9719930326131913,0.430959595039616,0.804396546142538,0.8461752830746462,0.9392497919869396,0.6080684185216686,0.9375870832497196,0.682354606401622,0.6789640396006744,0.8333600428207713,0.5646743888077257,0.3831521401038217,0.6807754654536277,0.8998797040490999,0.8096279905731704
2551,0.4537756752427391,0.3870036011061277,0.6589678954033698,0.5522924606516981,0.3890365782817178,0.957634761499728,0.7344073073081485,0.3975592941076046,0.6964750940182768,0.8046837983051607,0.5397522126175386,1.0,0.2402886786393611,0.9497881086765728,0.7261471405203564,0.983294642436527,0.4676606385324026,0.7923913882630857,0.8423507795256432,0.92322753602098,0.6118496255445371,0.9221367511375652,0.7570394502054276,0.7007509530723143,0.8254810480004664,0.5643329309415746,0.3917500496520874,0.7055639692993343,0.8095268533444504,0.7916595507783223
2552,0.4482915173571383,0.3812988928702503,0.5129714970062426,0.5317246580894224,0.3702030771880217,0.9215154356452622,0.8053066625520103,0.3907159623333069,0.7414408089979599,0.8321421660816183,0.5797754294758198,1.0,0.2353334769127567,0.9570704071718934,0.7059298560905887,0.9848999852453926,0.4770342192098786,0.8046191639753306,0.8442694018561652,0.8993140562714718,0.5923749895193814,0.9262706252831098,0.7932216201864781,0.6798559978825072,0.7861832666768487,0.5846046770788049,0.3448652583614112,0.65742395503909,0.7521250782056734,0.7784656586822256
2553,0.4492330668009985,0.379180600477173,0.4646296697372979,0.5254618116963924,0.4010092787463896,0.9079665173150856,0.8557385352005196,0.3828136166695571,0.7031206902687814,0.8410562427016919,0.6027287571854635,0.9791898418115218,0.2403007819384829,1.0,0.692519220327441,0.97206082164563,0.4604757145621491,0.7939244670013909,0.8355181650158918,0.9276390538912296,0.6948662648021154,0.9223812150411728,0.762819855824039,0.7141104937331786,0.8171296319575134,0.6215509591701341,0.352634574689582,0.6456172708908654,0.7684622677744417,0.8407451045220115
2554,0.4499228013269106,0.3820411619689244,0.4629540316408331,0.5417464868778484,0.4197509018031595,0.9503007460319504,0.8175146253708633,0.3710035491157434,0.7707047573611728,0.8362447388796821,0.5779072503477778,0.9663745665544816,0.2482129233958021,0.9792861937803014,0.728485038332418,0.9673205673227177,0.4569638896117597,0.8447380045964273,0.8733564763963142,0.939009099070422,0.6906120431404386,0.8936934208269546,0.7386771044012381,0.6994371039980305,0.8128643265440912,0.6173599345234819,0.3814005114211187,0.73193622760216,0.7397829084839488,0.860906654832226
2555,0.4649685255761822,0.3820705155611397,0.4917287035494662,0.5411437038493273,0.4401568874338882,0.9357107678033644,0.8309876597932895,0.3579488653149665,0.7512915824401796,0.8248505325373058,0.6761500029730833,0.98444071832624,0.3034055039999804,0.9460809149195484,0.721882237189291,0.9496137086390944,0.4037029027932203,0.8292622137403685,0.8548744370260789,0.8902076278172211,0.5354036858524123,0.8999840184633128,0.5870778857335337,0.7387759854531337,0.8333273358646028,0.6371768399876999,0.3463715734079192,0.6909122224266239,0.7423805148364131,0.8513421577223222
2556,0.476907186337568,0.3887940101338387,0.4464142525663506,0.5483143162790838,0.4041286502998458,0.9384502048953344,0.8135821933797441,0.3432435467664348,0.7664191448906108,0.8319009187107208,0.6887717785439578,0.981896743948291,0.3037720716773787,1.0,0.7623779842010171,0.945797283820278,0.4124229789996972,0.8135535265935879,0.8514144846987112,0.8319029314653165,0.6290781911691514,0.9139108457460556,0.5715243855112773,0.7342109075827055,0.8645108711143938,0.7072612563656446,0.3330658821668656,0.7287693704735553,0.766570026873574,0.831448486395915
2557,0.480791179276662,0.3884602595701979,0.4481204903139404,0.5514343829859323,0.4143583788391783,0.9286178846248336,0.8227313981176433,0.3386754566554376,0.7493846910467811,0.8144493916440831,0.7321237250556885,0.9373997747138048,0.3754492676743131,0.9288179172595096,0.7478834748381573,0.9502126068382354,0.4929787703574218,0.7687402730859361,0.8157498059447482,0.8412761796557502,0.6320328033347187,0.917198276334322,0.553825694462735,0.7313637595233137,0.8470322458596038,0.6523303284605615,0.3653513130576128,0.6902561675182273,0.7773683321932668,0.8483370751608422
2558,0.4730738525918525,0.3944496772612192,0.4695919138530586,0.5505529876141547,0.4476531504002663,0.943530771660774,0.7549745131374523,0.3302412690274951,0.7178891989048706,0.8170808627458259,0.691915617366101,0.9716285521202128,0.3470198733649914,1.0,0.7655764824612121,0.9597048111970872,0.514218864865669,0.8343441852702018,0.8359273321869659,0.8543892087389573,0.5790997702353005,0.9136114398693362,0.5741035189581424,0.687990896330626,0.8161789045264733,0.6727698315591008,0.368051506261034,0.6756591194031095,0.7588399399523801,0.8541260550245146
2559,0.490321419643011,0.395306459756963,0.5045246524120265,0.5583227320530161,0.4785909876340848,0.8808925630955492,0.7336837664952528,0.3406746336204969,0.7154977697814167,0.806759185821676,0.7246265273989558,0.9875531764976208,0.3812080983311368,0.9904931010051232,0.7441239105060776,0.9448910721080218,0.5157861899625203,0.8568561719073117,0.8371276954852425,0.9050714614342898,0.5828665241917885,0.8998319993719075,0.5338952631636337,0.663463177417402,0.8043078203838621,0.6404445860629591,0.3815431214518273,0.6351422437642605,0.7553365233464828,0.8786097019442609
2560,0.4775665076422515,0.4016098758042333,0.524835001140369,0.5434194930077338,0.485786912903873,0.8550792663147336,0.7305994748624759,0.3545136794051722,0.7306059896262174,0.836358364065752,0.7101682214401721,0.979159765094372,0.3798742341597396,1.0,0.7333152457770147,0.9318673236644268,0.477689550747387,0.8222437659814942,0.8140104320941645,0.9037755762022206,0.6344262114485942,0.9263814294101196,0.5864826623456045,0.7254450703174542,0.7846836648103735,0.6272270403211373,0.3757690065796486,0.7123501902357409,0.7567604159305011,0.8761968483791005
2561,0.4853379676244542,0.3979290098250978,0.4888853324141673,0.5323848650569507,0.4633889057696373,0.90395428042639,0.7165699408644985,0.3595684870276084,0.718050629996808,0.8089292508048529,0.7349291487592352,1.0,0.3822729070140079,0.8830614464547412,0.7745842815374772,0.939410808164997,0.3892063928961004,0.8393441075742631,0.8089232363117219,0.9572247048846682,0.5872712416158922,0.8944340552213214,0.5713475769333691,0.8474396085258772,0.7512263134258707,0.5355632646496029,0.4106855911870433,0.7600521939743234,0.7256030464526889,0.9100796567625964
2562,0.4846114867994968,0.4057317903558248,0.5397366492325438,0.5332583313806443,0.4982419628937674,0.9053459804468272,0.7317886354085609,0.3452409825713096,0.7353850457748757,0.831489387395791,0.7180842983209588,1.0,0.3813466908595465,0.931591164356436,0.7361816141382762,0.8997243476410918,0.4210170964746183,0.7898038159437358,0.7683866371823707,0.9711185708196156,0.5374541223973399,0.8928793854070463,0.5851605783686175,0.774250664349769,0.734852832086286,0.4991403618208839,0.4621871899074278,0.7566184045953124,0.5941533459376236,0.8731481373156418
2563,0.4804939104352947,0.3763968634605793,0.5020618052881975,0.5543497368692161,0.5256117125404124,0.9193226399646204,0.772670142220369,0.3535435392973639,0.7673622540500569,0.8199151755419917,0.6774516684381763,1.0,0.4360038162219909,0.9447601068734268,0.6993805405109207,0.8987463712454362,0.470363670935478,0.7936817178878431,0.7446838486115105,0.9594000983535436,0.5716490830645685,0.8642617651631499,0.5675027690395567,0.720289328761952,0.7315965919829394,0.4853562687148682,0.4772904526977232,0.7841757002328349,0.5639424721449595,0.8765175737703566
2564,0.4736872611681127,0.3656951740674084,0.5460240648650897,0.5163232893637016,0.5264782092596538,0.902021135414771,0.7476325837487257,0.3664123194177904,0.8217992698584785,0.8465388126934232,0.631225151165134,1.0,0.4513152208699835,0.8799073508365816,0.7330177379793713,0.9025519464761588,0.4401748645594829,0.8354609419130462,0.760234675171138,0.9370645354742893,0.5902747270888216,0.8606511139944779,0.5994834274540672,0.7820727849593522,0.7406482005678912,0.4885911103508991,0.5147293265441848,0.864265679402729,0.5801551936389852,0.8876566022577133
2565,0.4960399765445468,0.3763111319198524,0.4946746895939047,0.5311710162745884,0.5394832134737548,0.9205497153995464,0.7361364156717922,0.363303666572953,0.8251405103444309,0.8359603887384179,0.617428468440617,1.0,0.4578024876019083,0.743897506459726,0.718955207960978,0.913482269214264,0.4415371624381022,0.8170786661139934,0.7897298688067856,0.9517302498013732,0.5876507751823273,0.8803228367260271,0.5289456228497155,0.67567050678821,0.7802568161537218,0.5090159000108068,0.5661069869027469,0.7590381800180594,0.5637631297942806,0.9000195245080732
2566,0.491289539578533,0.384653296137243,0.4850422901911941,0.522530197118548,0.5359145722530076,0.8746508273506888,0.7281791810060912,0.3369683673857854,0.804873001040678,0.8372487369489287,0.5821024462939074,0.9876113355719556,0.3996109506769602,0.7256278439990949,0.6854027936067092,0.9116716439451285,0.4651949389296174,0.7885634875106083,0.7766025212646819,0.9484158687901552,0.4815500453517645,0.8699043059008291,0.5299493290759772,0.7703601550020942,0.7914658086247461,0.4943052969517557,0.6150775545353317,0.7821827067227997,0.5549909393947766,0.8796331852154492
2567,0.5014405636037234,0.3759318128288461,0.5283199635369455,0.5191639847108036,0.4499177418495861,0.9042893526023912,0.7073195409884203,0.3345941523000748,0.8285253306589406,0.854405208117477,0.6077737918208457,0.9767487340959276,0.3998204699904973,0.7052184414173474,0.6919920793688739,0.9056273510164564,0.4972172430438114,0.8224917926380113,0.7616077648978491,0.9542099748277116,0.5545288393101189,0.9142110158172546,0.5243394681635503,0.7947166615998695,0.76890951373447,0.5137144391213964,0.6921302219981378,0.74848752402917,0.5474709723654221,0.8664210439202202
2568,0.494649991989704,0.3636727246091151,0.5209230278643051,0.5407925711018332,0.4120717637425838,0.9044679805332,0.774130348608263,0.3204284358560173,0.8143654730704355,0.8474486217292564,0.5914564289773896,0.9921644036826078,0.3883203409722228,0.7782143448830015,0.7585780443805293,0.8786911069155381,0.5021359099498207,0.7940251887558746,0.7358740685269841,0.9275621099501346,0.5882335693536517,0.8966295561635474,0.6018226729752949,0.7878243844933545,0.7666670644910812,0.5835893293699591,0.5480964012166983,0.7713789471388394,0.574288391770649,0.8308260610519125
2569,0.5003033110555652,0.3609165972519957,0.5635405535566677,0.5441957414726587,0.4563262464872493,0.9485963536567654,0.7770696560782216,0.3208959628694705,0.8240720741431322,0.8214143532993671,0.5860664294720723,1.0,0.3837350853739018,0.809082080138565,0.7352161341668165,0.8735889275700833,0.5094438537704615,0.7879049771189995,0.6830371741681568,0.9488181582232228,0.5101451912097134,0.8962110255854788,0.6200659900476618,0.8421154444471057,0.7922089089446259,0.5826326357225944,0.4302151352026593,0.7892176083317177,0.5774142216577155,0.8548443565526314
2570,0.5106753937486997,0.359100396274331,0.5533394991883146,0.5549469205677748,0.4366319512823411,0.9139198117729608,0.7881067171148545,0.3212536965225545,0.8289305421781967,0.8424674737310957,0.5959673909813681,1.0,0.4160816754348181,0.7996149227848974,0.7686342899332684,0.8146283578275044,0.4618311498731348,0.759882238244363,0.6840634127979575,0.946804567833888,0.5338617482643772,0.9028892886511724,0.6110535759623927,0.8486690843059954,0.8025581882365388,0.5920154366521354,0.4284392768398556,0.804920731483558,0.548157861127446,0.8414384875526445
2571,0.5039678259496024,0.3560464842624513,0.5359530179334029,0.5508688299240034,0.4343182640988766,0.9241340231469511,0.7830216875915045,0.3297003257315149,0.8264577295892571,0.8555682016973206,0.5891334479363664,0.9462624482723336,0.4404441054862653,0.7815135241034884,0.7973019711858543,0.7766907399442817,0.4569247731390345,0.7758739658429636,0.693237615852799,0.9406887319192956,0.49368078138133,0.9138559034697396,0.6358228021165937,0.7950378101839743,0.7688135698629323,0.584779346278976,0.4595924207214971,0.8168951083777743,0.5548077043192362,0.8457335444607393
