process_id,degradation_level,rank_100,rank_50,rank_500,rank_25,rank_250,not_first_prob
PPO_Humanoid_seed1,0.11949333333333331,4,5,1,3,2,0.46647545330572243
PPO_Humanoid_seed1,0.11202499999999999,4,5,1,3,2,0.7584488505726719
PPO_Humanoid_seed1,0.10543529411764704,1,5,3,4,2,0.25
PPO_Humanoid_seed1,0.09957777777777777,1,2,4,5,3,0.5
PPO_Humanoid_seed1,0.09433684210526315,1,2,4,5,3,0.5
PPO_Humanoid_seed1,0.091998,1,2,3,5,4,0.25
PPO_Humanoid_seed1,0.1066742857142857,1,2,3,5,4,0.25
PPO_Humanoid_seed1,0.11110036363636362,1,2,3,5,4,0.25
PPO_Humanoid_seed1,0.10626991304347824,1,2,5,4,3,0.25
PPO_Humanoid_seed1,0.11256599999999999,1,2,3,4,5,0.25
PPO_Humanoid_seed1,0.10820319999999997,1,2,4,3,5,0.25
PPO_Humanoid_seed1,0.13136923076923074,1,2,4,3,5,0.25
PPO_Humanoid_seed1,0.12650370370370367,1,2,3,4,5,1.0
PPO_Humanoid_seed1,0.12198571428571427,2,3,1,4,5,0.9539438845409333
PPO_Humanoid_seed1,0.11777931034482757,2,3,1,4,5,0.9539438845409333
PPO_Humanoid_seed1,0.11385333333333332,2,3,1,4,5,0.9539438845409333
PPO_Humanoid_seed1,0.12225806451612901,2,3,1,4,5,0.9539438845409333
PPO_Humanoid_seed1,0.11843749999999999,2,3,1,4,5,0.9539438845409333
PPO_Humanoid_seed1,0.11945527272727272,2,3,1,4,5,0.9195308968396053
PPO_Humanoid_seed1,0.11842941176470587,2,3,1,4,5,0.9195308968396053
PPO_Humanoid_seed1,0.11504571428571427,2,3,1,4,5,0.9195308968396053
PPO_Humanoid_seed1,0.11188888888888887,2,3,1,4,5,0.9195308968396053
PPO_Humanoid_seed1,0.11602594594594592,2,3,1,4,5,0.29858896589741035
PPO_Humanoid_seed1,0.11297263157894734,2,3,1,4,5,0.0
PPO_Humanoid_seed1,0.11007589743589741,1,5,2,3,4,0.75
PPO_Humanoid_seed1,0.10777379999999999,1,5,4,2,3,0.5
PPO_Humanoid_seed1,0.10825482926829266,3,4,2,1,5,0.0
PPO_Humanoid_seed1,0.11140857142857141,2,4,3,1,5,0.0
PPO_Humanoid_seed1,0.10881767441860464,3,4,1,2,5,0.0
PPO_Humanoid_seed1,0.10634454545454544,3,4,1,2,5,0.0
PPO_Humanoid_seed1,0.10398133333333333,3,4,1,2,5,0.5981745418591294
PPO_Humanoid_seed1,0.10172086956521738,3,4,1,2,5,0.5981745418591294
PPO_Humanoid_seed1,0.10213940425531914,3,4,1,2,5,0.0
PPO_Humanoid_seed1,0.10001149999999999,4,5,1,2,3,0.5
PPO_Humanoid_seed1,0.09797044897959183,4,5,1,2,3,0.6731856833244945
PPO_Humanoid_seed1,0.09601103999999999,4,5,1,2,3,0.7004940630020698
PPO_Humanoid_seed1,0.09412847058823529,4,5,1,3,2,0.6490414909955089
PPO_Humanoid_seed1,0.10072323076923076,5,1,2,4,3,0.7404939542814637
PPO_Humanoid_seed1,0.09882279245283018,5,1,2,4,3,0.7512474764431016
PPO_Humanoid_seed1,0.09748785185185184,5,3,1,4,2,0.7551374340928254
PPO_Humanoid_seed1,0.09809556363636361,2,4,3,5,1,0.8287259495196044
PPO_Humanoid_seed1,0.09634385714285713,3,4,1,5,2,0.44213671666344
PPO_Humanoid_seed1,0.09465361403508772,3,4,1,5,2,0.44213671666344
PPO_Humanoid_seed1,0.09302165517241379,1,4,2,5,3,0.6524686154602957
PPO_Humanoid_seed1,0.09268406779661016,1,4,2,5,3,0.7251946170174094
PPO_Humanoid_seed1,0.09358559999999999,1,4,2,5,3,0.7251946170174094
PPO_Humanoid_seed1,0.09225967213114754,1,4,2,5,3,0.7251946170174094
PPO_Humanoid_seed1,0.0907716129032258,1,4,2,5,3,0.7251946170174094
PPO_Humanoid_seed1,0.09080088888888888,1,4,2,5,3,0.7251946170174094
PPO_Humanoid_seed1,0.08965087499999999,2,4,1,5,3,0.22774082527700734
PPO_Humanoid_seed1,0.08827163076923077,1,2,3,5,4,0.3547994900965339
PPO_Humanoid_seed1,0.09205090909090909,1,2,3,5,4,0.3547994900965339
PPO_Humanoid_seed1,0.09155235820895521,1,2,3,5,4,0.3547994900965339
PPO_Humanoid_seed1,0.090206,1,2,3,5,4,0.3547994900965339
PPO_Humanoid_seed1,0.08889866666666667,1,2,3,5,4,0.843996520277934
PPO_Humanoid_seed1,0.08762868571428571,1,2,3,5,4,0.843996520277934
PPO_Humanoid_seed1,0.08700304225352112,1,2,3,5,4,0.843996520277934
PPO_Humanoid_seed1,0.08579466666666664,1,2,3,5,4,0.843996520277934
PPO_Humanoid_seed1,0.08461939726027395,1,2,3,5,4,0.843996520277934
PPO_Humanoid_seed1,0.08540735135135133,1,2,3,5,4,0.8486327215972532
PPO_Humanoid_seed1,0.08426858666666664,1,2,3,5,4,0.8486327215972532
PPO_Humanoid_seed1,0.08424589473684208,1,2,3,5,4,0.8985217035448287
PPO_Humanoid_seed1,0.08315179220779217,1,2,3,5,4,0.2419736864929014
PPO_Humanoid_seed1,0.08275517948717945,1,2,3,5,4,0.2419736864929014
PPO_Humanoid_seed1,0.08184101265822781,1,2,3,5,4,0.9171525230369255
PPO_Humanoid_seed1,0.08444159999999999,2,3,1,5,4,0.7125362678638546
PPO_Humanoid_seed1,0.0833991111111111,2,3,1,5,4,0.7125362678638546
PPO_Humanoid_seed1,0.08289551219512195,1,2,3,5,4,0.9007097680406196
PPO_Humanoid_seed1,0.08189677108433735,2,3,1,5,4,0.6573359918122983
PPO_Humanoid_seed1,0.08092180952380952,2,3,1,5,4,0.6573359918122983
PPO_Humanoid_seed1,0.07996978823529412,2,3,1,5,4,0.6573359918122983
PPO_Humanoid_seed1,0.0821986976744186,2,3,1,5,4,0.6573359918122983
PPO_Humanoid_seed1,0.08125388505747126,2,3,1,5,4,0.6573359918122983
PPO_Humanoid_seed1,0.08033054545454545,1,2,4,5,3,0.9478291486340773
PPO_Humanoid_seed1,0.08258642696629212,1,2,4,5,3,0.9478291486340773
PPO_Humanoid_seed1,0.08166879999999999,1,2,4,5,3,0.9478291486340773
PPO_Humanoid_seed1,0.08105512087912087,2,3,5,1,4,0.5001945945055117
PPO_Humanoid_seed1,0.08017408695652173,4,1,2,3,5,0.6488300308369541
PPO_Humanoid_seed1,0.079312,4,1,2,3,5,0.6488300308369541
PPO_Humanoid_seed1,0.07846825531914893,4,1,2,3,5,0.5739746962763896
PPO_Humanoid_seed1,0.07799562105263157,4,1,2,3,5,0.5739746962763896
PPO_Humanoid_seed1,0.07802216666666666,4,2,1,3,5,0.239003174185405
PPO_Humanoid_seed1,0.07721781443298968,4,2,1,3,5,0.239003174185405
PPO_Humanoid_seed1,0.07855942857142856,4,2,1,3,5,0.239003174185405
PPO_Humanoid_seed1,0.07776589898989897,4,2,1,3,5,0.239003174185405
PPO_Humanoid_seed1,0.07736087999999998,4,2,1,3,5,0.239003174185405
PPO_Humanoid_seed1,0.07729338613861383,4,2,1,3,5,0.239003174185405
PPO_Humanoid_seed1,0.07653560784313723,1,5,2,3,4,0.75
PPO_Humanoid_seed1,0.07579254368932037,2,3,4,1,5,0.0
PPO_Humanoid_seed1,0.07506376923076921,3,4,1,2,5,0.0
PPO_Humanoid_seed1,0.07434887619047618,3,4,1,2,5,0.0
PPO_Humanoid_seed1,0.0736474716981132,3,4,1,2,5,0.5185606248974235
PPO_Humanoid_seed1,0.07295917757009344,3,4,1,2,5,0.5185606248974235
PPO_Humanoid_seed1,0.07262325925925925,3,4,1,2,5,0.5185606248974235
PPO_Humanoid_seed1,0.072385247706422,1,2,3,4,5,0.8609952739705271
PPO_Humanoid_seed1,0.07172719999999999,1,2,3,4,5,0.8609952739705271
PPO_Humanoid_seed1,0.07170046846846846,1,2,3,4,5,0.8679520614715917
PPO_Humanoid_seed1,0.07106028571428571,2,3,1,4,5,0.5524849246100723
PPO_Humanoid_seed1,0.0704314336283186,2,3,1,4,5,0.5524849246100723
PPO_Humanoid_seed1,0.07012021052631578,2,3,1,4,5,0.5524849246100723
PPO_Humanoid_seed1,0.06977878260869565,2,3,1,4,5,0.5524849246100723
PPO_Humanoid_seed1,0.06917724137931033,2,3,1,4,5,0.5524849246100723
PPO_Humanoid_seed1,0.0685859829059829,2,3,1,4,5,0.5524849246100723
PPO_Humanoid_seed1,0.06885837288135593,2,3,1,4,5,0.6828803358591516
PPO_Humanoid_seed1,0.06827973109243697,2,3,1,4,5,0.7132073109999111
PPO_Humanoid_seed1,0.06775226666666666,2,3,1,4,5,0.7132073109999111
PPO_Humanoid_seed1,0.0673925950413223,2,3,1,4,5,0.7225192506008554
PPO_Humanoid_seed1,0.06731291803278688,2,3,1,4,5,0.7225192506008554
PPO_Humanoid_seed1,0.06676565853658536,2,3,1,4,5,0.7225192506008554
PPO_Humanoid_seed1,0.06622722580645161,2,3,1,4,5,0.7225192506008554
PPO_Humanoid_seed1,0.065697408,2,3,1,4,5,0.7225192506008554
PPO_Humanoid_seed1,0.06629453968253968,2,3,1,4,5,0.7225192506008554
PPO_Humanoid_seed1,0.06577253543307086,3,4,1,5,2,0.35171625094304926
PPO_Humanoid_seed1,0.0652586875,3,4,1,5,2,0.35171625094304926
PPO_Humanoid_seed1,0.06475280620155038,3,4,2,5,1,0.0
PPO_Humanoid_seed1,0.06425470769230769,1,4,2,5,3,0.5
PPO_Humanoid_seed1,0.06376421374045801,1,4,2,5,3,0.5
PPO_Humanoid_seed1,0.06393987878787877,1,4,2,5,3,0.5
PPO_Humanoid_seed1,0.06500709774436089,1,4,2,5,3,0.5
PPO_Humanoid_seed1,0.06452197014925372,1,4,3,5,2,0.25
PPO_Humanoid_seed1,0.06420242962962962,1,4,3,5,2,0.25
PPO_Humanoid_seed1,0.06373035294117646,1,4,3,5,2,0.25
PPO_Humanoid_seed1,0.06326516788321167,1,4,3,5,2,0.25
PPO_Humanoid_seed1,0.06432840579710143,1,2,3,5,4,0.0
PPO_Humanoid_seed1,0.06448753956834531,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06467222857142856,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06421356028368794,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06528022535211267,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06482372027972028,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06437355555555553,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06532132413793101,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06487391780821916,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06443259863945576,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06401248648648647,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06447736912751677,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06425791999999998,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06383237086092713,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06384899999999999,1,2,5,4,3,0.0
PPO_Humanoid_seed1,0.06343168627450979,1,2,5,4,3,0.3907854882230535
PPO_Humanoid_seed1,0.06315376623376621,1,2,5,4,3,0.3907854882230535
PPO_Humanoid_seed1,0.06274632258064514,3,4,1,5,2,0.5438202774782188
PPO_Humanoid_seed1,0.06290112820512818,3,4,1,5,2,0.5249880569248743
PPO_Humanoid_seed1,0.0625004840764331,3,4,1,5,2,0.5249880569248743
PPO_Humanoid_seed1,0.06222394936708858,1,4,3,5,2,0.43040989602468505
PPO_Humanoid_seed1,0.061832603773584884,1,2,3,5,4,0.8085710025430186
PPO_Humanoid_seed1,0.06162804999999999,1,2,3,5,4,0.8085710025430186
PPO_Humanoid_seed1,0.0617639254658385,1,2,3,5,4,0.8085710025430186
PPO_Humanoid_seed1,0.061382666666666655,1,2,3,5,4,0.8085710025430186
PPO_Humanoid_seed1,0.06149506748466256,1,2,3,5,4,0.8085710025430186
PPO_Humanoid_seed1,0.061431073170731695,1,2,3,5,4,0.8085710025430186
PPO_Humanoid_seed1,0.061058763636363624,1,2,3,5,4,0.8085710025430186
PPO_Humanoid_seed1,0.061146361445783115,1,2,3,5,4,0.6585717862722873
PPO_Humanoid_seed1,0.06078021556886226,1,2,3,5,4,0.5282147820509316
PPO_Humanoid_seed1,0.06055623809523809,1,2,3,5,4,0.5282147820509316
PPO_Humanoid_seed1,0.0601979171597633,1,2,3,5,4,0.5282147820509316
PPO_Humanoid_seed1,0.05984381176470587,1,2,3,5,4,0.5640156180082214
PPO_Humanoid_seed1,0.060486690058479516,1,2,3,5,4,0.5640156180082214
PPO_Humanoid_seed1,0.06013502325581394,1,2,3,5,4,0.5640156180082214
PPO_Humanoid_seed1,0.060127722543352594,1,2,3,4,5,0.8742028987415688
PPO_Humanoid_seed1,0.05978216091954022,1,2,3,4,5,0.8742028987415688
PPO_Humanoid_seed1,0.059855451428571425,3,1,4,2,5,0.5242710236682694
PPO_Humanoid_seed1,0.05996804545454544,4,1,3,2,5,0.652576526301009
PPO_Humanoid_seed1,0.05962924293785309,5,1,3,2,4,0.5342858497474546
PPO_Humanoid_seed1,0.05981982022471908,5,1,3,2,4,0.5342858497474546
PPO_Humanoid_seed1,0.06036424581005584,5,1,3,2,4,0.5342858497474546
PPO_Humanoid_seed1,0.060040355555555536,5,1,3,2,4,0.5342858497474546
PPO_Humanoid_seed1,0.059708640883977884,5,1,3,2,4,0.5342858497474546
PPO_Humanoid_seed1,0.05938057142857141,5,1,3,2,4,0.5342858497474546
PPO_Humanoid_seed1,0.05934539890710381,5,1,3,2,4,0.5342858497474546
PPO_Humanoid_seed1,0.05902286956521737,4,1,3,2,5,0.4739999856981003
PPO_Humanoid_seed1,0.05870940540540539,4,1,3,2,5,0.45723096527676527
PPO_Humanoid_seed1,0.0583937634408602,4,1,3,2,5,0.45723096527676527
PPO_Humanoid_seed1,0.0584821818181818,4,1,3,2,5,0.45723096527676527
PPO_Humanoid_seed1,0.058171106382978705,4,1,3,2,5,0.45723096527676527
PPO_Humanoid_seed1,0.057863322751322735,4,1,3,2,5,0.45723096527676527
PPO_Humanoid_seed1,0.057558778947368404,4,1,3,2,5,0.45723096527676527
PPO_Humanoid_seed1,0.05725742408376962,3,1,4,2,5,0.4961248564219722
PPO_Humanoid_seed1,0.05737308333333332,4,1,3,2,5,0.5418357301850463
PPO_Humanoid_seed1,0.05721558549222796,4,1,3,2,5,0.5418357301850463
PPO_Humanoid_seed1,0.056920659793814415,3,1,4,2,5,0.8307710923510601
PPO_Humanoid_seed1,0.05696681025641024,3,1,4,2,5,0.8307710923510601
PPO_Humanoid_seed1,0.057506653061224475,3,1,4,2,5,0.8307710923510601
PPO_Humanoid_seed1,0.057214741116751254,3,1,4,2,5,0.8307710923510601
PPO_Humanoid_seed1,0.05692577777777776,3,1,4,2,5,0.8307710923510601
PPO_Humanoid_seed1,0.057219376884422087,1,2,3,4,5,1.0
PPO_Humanoid_seed1,0.05744703999999998,1,2,3,4,5,1.0
PPO_Humanoid_seed1,0.05716123383084575,1,2,4,3,5,0.946753071384288
PPO_Humanoid_seed1,0.05747009900990097,1,2,4,3,5,0.946753071384288
PPO_Humanoid_seed1,0.057186995073891606,1,2,4,3,5,0.946753071384288
PPO_Humanoid_seed1,0.05690666666666665,1,3,5,4,2,0.6590197393290878
PPO_Humanoid_seed1,0.05720288780487803,1,3,5,4,2,0.6590197393290878
PPO_Humanoid_seed1,0.057642640776699006,1,3,5,4,2,0.6590197393290878
PPO_Humanoid_seed1,0.05736417391304346,1,3,5,4,2,0.6590197393290878
PPO_Humanoid_seed1,0.057088384615384596,1,4,2,5,3,0.768562821541438
PPO_Humanoid_seed1,0.05719039234449758,3,1,2,5,4,0.5496211738253876
PPO_Humanoid_seed1,0.05691805714285712,2,1,3,4,5,0.6372126353059486
PPO_Humanoid_seed1,0.05690001895734595,2,1,3,4,5,0.6372126353059486
PPO_Humanoid_seed1,0.05673230188679244,2,1,3,4,5,0.6372126353059486
PPO_Humanoid_seed1,0.056465953051643175,2,1,3,4,5,0.702745558948583
PPO_Humanoid_seed1,0.05620209345794391,2,1,3,4,5,0.702745558948583
PPO_Humanoid_seed1,0.056452279069767415,2,1,3,4,5,0.702745558948583
PPO_Humanoid_seed1,0.05628948148148147,2,1,3,4,5,0.702745558948583
PPO_Humanoid_seed1,0.056030082949308745,2,1,5,3,4,0.6398286355137955
PPO_Humanoid_seed1,0.05665229357798164,2,1,5,3,4,0.6398286355137955
PPO_Humanoid_seed1,0.05639360730593606,2,1,5,3,4,0.6398286355137955
PPO_Humanoid_seed1,0.056137272727272716,2,1,5,3,4,0.6398286355137955
PPO_Humanoid_seed1,0.05595999999999998,2,1,5,3,4,0.6398286355137955
PPO_Humanoid_seed1,0.0558131171171171,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.05652204484304931,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.056495071428571415,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.05700124444444444,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.05674902654867257,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.0564990308370044,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.056251228070175435,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.05600558951965065,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.05576208695652174,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.055596987012987,2,1,5,3,4,0.590732093646718
PPO_Humanoid_seed1,0.05537575862068964,3,1,4,2,5,0.39419617945690333
PPO_Humanoid_seed1,0.05566218025751073,3,1,4,2,5,0.39419617945690333
PPO_Humanoid_seed1,0.055752102564102554,4,5,2,1,3,0.3553292210889659
PPO_Humanoid_seed1,0.05551485957446808,4,5,2,1,3,0.438640397114923
PPO_Humanoid_seed1,0.05527962711864406,4,5,2,1,3,0.44811948128151546
PPO_Humanoid_seed1,0.05510737552742615,1,5,3,2,4,0.8905620030094409
PPO_Humanoid_seed1,0.0548758319327731,4,5,2,1,3,0.8691419798876333
PPO_Humanoid_seed1,0.054646225941422585,4,5,2,1,3,0.8691419798876333
PPO_Humanoid_seed1,0.05466676666666666,4,5,2,1,3,0.8691419798876333
PPO_Humanoid_seed1,0.05458479668049791,4,5,2,1,3,0.8691419798876333
PPO_Humanoid_seed1,0.05435923966942148,1,2,4,3,5,0.6587448944466596
PPO_Humanoid_seed1,0.054135539094650194,1,2,4,3,5,0.6587448944466596
PPO_Humanoid_seed1,0.05413888524590163,1,2,4,3,5,0.6587448944466596
PPO_Humanoid_seed1,0.05391823673469387,1,2,4,3,5,0.6587448944466596
PPO_Humanoid_seed1,0.05396679674796747,1,2,4,3,5,0.6587448944466596
PPO_Humanoid_seed1,0.053748307692307686,1,2,3,4,5,0.8571520719506018
PPO_Humanoid_seed1,0.05353158064516128,1,3,2,4,5,0.8528648475752467
PPO_Humanoid_seed1,0.05331659437751003,3,1,4,2,5,0.6214668941187659
PPO_Humanoid_seed1,0.05349827199999999,3,1,5,2,4,0.5856366439912951
PPO_Humanoid_seed1,0.0537821513944223,3,1,5,2,4,0.5856366439912951
PPO_Humanoid_seed1,0.05373590476190475,3,1,5,2,4,0.5856366439912951
PPO_Humanoid_seed1,0.05352350988142291,1,2,3,4,5,1.0
PPO_Humanoid_seed1,0.053312787401574795,1,2,5,3,4,0.9740511527585838
PPO_Humanoid_seed1,0.05310371764705881,1,2,4,3,5,0.8309875546254286
PPO_Humanoid_seed1,0.05331868749999999,1,2,4,3,5,0.8309875546254286
PPO_Humanoid_seed1,0.053111221789883256,1,2,4,3,5,0.8309875546254286
PPO_Humanoid_seed1,0.05290536434108526,1,2,4,3,5,0.8309875546254286
PPO_Humanoid_seed1,0.05321368339768339,1,2,4,3,5,0.8309875546254286
PPO_Humanoid_seed1,0.05300901538461538,1,2,4,3,5,0.8309875546254286
PPO_Humanoid_seed1,0.052805915708812254,1,2,4,3,5,0.8309875546254286
PPO_Humanoid_seed1,0.054152885496183197,1,2,4,3,5,0.908077674442322
PPO_Humanoid_seed1,0.05394698098859315,1,2,4,3,5,0.908077674442322
PPO_Humanoid_seed1,0.053742636363636354,1,2,4,3,5,0.908077674442322
PPO_Humanoid_seed1,0.05376552452830187,1,2,4,3,5,0.908077674442322
PPO_Humanoid_seed1,0.05356339849624059,1,2,4,3,5,0.908077674442322
PPO_Humanoid_seed1,0.05345381273408239,1,2,4,3,5,0.908077674442322
PPO_Humanoid_seed1,0.053254358208955216,4,5,2,1,3,0.7176445410454924
PPO_Humanoid_seed1,0.05357980669144981,2,3,4,1,5,0.6090449759645671
PPO_Humanoid_seed1,0.053381362962962954,3,4,2,1,5,0.6315358877090675
PPO_Humanoid_seed1,0.05318438376383763,3,4,2,1,5,0.6253006519220494
PPO_Humanoid_seed1,0.05305217647058822,3,4,2,1,5,0.6253006519220494
PPO_Humanoid_seed1,0.052875311355311344,3,4,2,1,5,0.6253006519220494
PPO_Humanoid_seed1,0.052682335766423345,1,2,3,4,5,1.0
PPO_Humanoid_seed1,0.0528377018181818,1,2,3,4,5,1.0
PPO_Humanoid_seed1,0.052646260869565205,1,2,3,4,5,1.0
PPO_Humanoid_seed2,,1,2,3,4,5,1.0
PPO_Humanoid_seed2,0.0,1,2,3,4,5,0.25
PPO_Humanoid_seed2,0.10062400000000005,1,2,3,4,5,0.25
PPO_Humanoid_seed2,0.1164053333333334,1,2,3,4,5,0.25
PPO_Humanoid_seed2,0.13451800000000003,2,1,3,4,5,0.0
PPO_Humanoid_seed2,0.10761440000000003,1,2,3,4,5,0.5
PPO_Humanoid_seed2,0.08967866666666668,3,1,4,2,5,0.25
PPO_Humanoid_seed2,0.07686742857142859,3,4,2,1,5,0.0
PPO_Humanoid_seed2,0.143316,1,2,5,3,4,0.8490062088096106
PPO_Humanoid_seed2,0.127392,1,2,4,3,5,0.7546194782813527
PPO_Humanoid_seed2,0.1352496,1,2,4,3,5,0.8921570020600036
PPO_Humanoid_seed2,0.12295418181818181,1,2,4,3,5,0.9084812116328131
PPO_Humanoid_seed2,0.11270799999999999,1,2,3,5,4,0.75
PPO_Humanoid_seed2,0.10403815384615384,1,2,3,5,4,0.75
PPO_Humanoid_seed2,0.11538285714285713,1,2,3,5,4,0.75
PPO_Humanoid_seed2,0.10769066666666666,1,2,3,5,4,0.75
PPO_Humanoid_seed2,0.1256535,1,2,3,5,4,0.75
PPO_Humanoid_seed2,0.11826211764705882,1,2,3,5,4,0.75
PPO_Humanoid_seed2,0.11211466666666665,1,2,3,5,4,0.75
PPO_Humanoid_seed2,0.1062138947368421,1,2,3,5,4,0.75
PPO_Humanoid_seed2,0.10486719999999998,1,2,4,5,3,0.5
PPO_Humanoid_seed2,0.10296609523809523,2,3,1,5,4,0.0
PPO_Humanoid_seed2,0.09828581818181817,2,3,1,5,4,0.0
PPO_Humanoid_seed2,0.10324521739130434,2,3,1,5,4,0.0
PPO_Humanoid_seed2,0.11854933333333335,2,3,1,5,4,0.0
PPO_Humanoid_seed2,0.11380736000000002,2,3,1,5,4,0.0
PPO_Humanoid_seed2,0.1265443076923077,3,2,1,4,5,0.0
PPO_Humanoid_seed2,0.12719170370370372,2,3,4,1,5,0.8509198126552313
PPO_Humanoid_seed2,0.13904857142857144,3,4,1,2,5,0.2523153792496079
PPO_Humanoid_seed2,0.1342537931034483,2,4,1,3,5,0.2947531334709354
PPO_Humanoid_seed2,0.1474338666666667,2,4,1,3,5,0.2947531334709354
PPO_Humanoid_seed2,0.14352154838709677,2,5,1,3,4,0.30968948306200295
PPO_Humanoid_seed2,0.14327475,2,5,1,3,4,0.31942540437632827
PPO_Humanoid_seed2,0.13893309090909092,2,5,1,3,4,0.44771106833776203
PPO_Humanoid_seed2,0.13484682352941177,2,5,1,3,4,0.44771106833776203
PPO_Humanoid_seed2,0.14924045714285716,2,5,1,3,4,0.44771106833776203
PPO_Humanoid_seed2,0.14509488888888888,3,5,1,2,4,0.4741631778221982
PPO_Humanoid_seed2,0.15354637837837837,4,5,1,3,2,0.5775789535362273
PPO_Humanoid_seed2,0.14950568421052632,3,4,1,5,2,0.914386966454668
PPO_Humanoid_seed2,0.14716943589743592,4,5,1,2,3,0.5
PPO_Humanoid_seed2,0.1434902,4,5,1,2,3,0.5
PPO_Humanoid_seed2,0.14745053658536586,4,5,1,2,3,0.5
PPO_Humanoid_seed2,0.14393980952380953,4,5,1,3,2,0.25
PPO_Humanoid_seed2,0.14059237209302325,4,5,1,3,2,0.25
PPO_Humanoid_seed2,0.14013345454545456,2,5,3,1,4,0.2614985439969075
PPO_Humanoid_seed2,0.14169546666666666,2,5,3,1,4,0.0
PPO_Humanoid_seed2,0.1386151304347826,2,5,3,1,4,0.0
PPO_Humanoid_seed2,0.14568442553191488,2,5,3,1,4,0.24586024676545293
PPO_Humanoid_seed2,0.14264933333333332,2,5,3,1,4,0.24586024676545293
PPO_Humanoid_seed2,0.14067395918367345,1,5,3,2,4,0.0
PPO_Humanoid_seed2,0.13786047999999998,1,5,3,2,4,0.0
PPO_Humanoid_seed2,0.13865945098039215,1,5,3,2,4,0.0
PPO_Humanoid_seed2,0.13599292307692307,1,5,2,4,3,0.611650742096944
PPO_Humanoid_seed2,0.13362852830188676,2,5,1,4,3,0.0
PPO_Humanoid_seed2,0.1311539259259259,4,5,1,3,2,0.0
PPO_Humanoid_seed2,0.13163883636363635,2,3,4,1,5,0.7421720760291091
PPO_Humanoid_seed2,0.13009242857142858,4,2,5,1,3,0.6424393560001378
PPO_Humanoid_seed2,0.1285901754385965,4,2,5,1,3,0.6245352742194241
PPO_Humanoid_seed2,0.12675793103448274,4,2,5,1,3,0.6245352742194241
PPO_Humanoid_seed2,0.12460949152542372,4,2,5,1,3,0.6245352742194241
PPO_Humanoid_seed2,0.12273319999999997,4,2,5,1,3,0.6245352742194241
PPO_Humanoid_seed2,0.12142439344262293,4,2,5,1,3,0.6245352742194241
PPO_Humanoid_seed2,0.11946593548387094,4,2,5,1,3,0.6245352742194241
PPO_Humanoid_seed2,0.12022260317460315,4,2,5,1,3,0.6245352742194241
PPO_Humanoid_seed2,0.118344125,1,4,5,3,2,0.3892074895578266
PPO_Humanoid_seed2,0.11652344615384615,1,2,3,5,4,0.9085442631361561
PPO_Humanoid_seed2,0.11586993939393939,1,2,4,5,3,0.8221418771076808
PPO_Humanoid_seed2,0.114675223880597,1,2,4,5,3,0.8221418771076808
PPO_Humanoid_seed2,0.11553976470588234,1,2,4,5,3,0.8221418771076808
PPO_Humanoid_seed2,0.11386527536231883,1,2,4,5,3,0.8221418771076808
PPO_Humanoid_seed2,0.1162150857142857,3,1,4,2,5,0.4304801707546682
PPO_Humanoid_seed2,0.11457825352112674,4,1,5,2,3,0.3774122759304029
PPO_Humanoid_seed2,0.11484122222222222,1,2,3,4,5,0.75
PPO_Humanoid_seed2,0.11326805479452055,1,2,3,4,5,0.75
PPO_Humanoid_seed2,0.11548594594594595,1,2,3,4,5,0.75
PPO_Humanoid_seed2,0.11829472,1,2,3,4,5,0.75
PPO_Humanoid_seed2,0.11673821052631579,1,2,3,4,5,0.7852316230627496
PPO_Humanoid_seed2,0.11522212987012988,1,2,3,4,5,0.7852316230627496
PPO_Humanoid_seed2,0.11396584615384615,1,2,3,4,5,0.7852316230627496
PPO_Humanoid_seed2,0.11639534177215191,2,3,1,4,5,0.15990334374159276
PPO_Humanoid_seed2,0.11494040000000001,3,4,1,5,2,0.5143191157174419
PPO_Humanoid_seed2,0.11352138271604939,3,4,1,5,2,0.5143191157174419
PPO_Humanoid_seed2,0.11448380487804878,5,3,1,4,2,0.6007040648136746
